train_no,train_name,distance,source_station_name,departure_time,day_of_departure,destination_station_name,arrival_time,day_of_arrival
8302,BAND-SBP WEE,197,BANASWADI,23:35:00,Sunday,SAMBALPUR JN.,23:30:00,Tuesday
8403,PURI-SRC WEE,3100100,PURI,00:50:00,Sunday,SANTRAGACHI JN.,00:48:00,Tuesday
8404,SRC-PURI WEE,33100,SANTRAGACHI JN.,01:12:00,Friday,PURI,01:10:00,Friday
8501,VSKP SC WEEK,41005,VISAKHAPATNAM,02:30:00,Wednesday,SECUNDERABAD JN.,02:25:00,Friday
8502,SC VSKP SPEC,529,SECUNDERABAD JN.,03:46:00,Sunday,VISAKHAPATNAM,03:44:00,Tuesday
8511,KRDL-VSKP SP,557,KIRANDUL,04:10:00,Friday,VISAKHAPATNAM,04:08:00,Friday
8512,VSKP-KRDL SP,611,VISAKHAPATNAM,05:06:00,Wednesday,KIRANDUL,05:04:00,Friday
8567,VSKP-QLN BI-,657,VISAKHAPATNAM,06:30:00,Monday,QUILON,06:20:00,Monday
8568,QLN-VSKP BI-,715,QUILON,07:24:00,Wednesday,VISAKHAPATNAM,07:22:00,Friday
8573,VSKP-TPTY WE,77100,VISAKHAPATNAM,08:10:00,Tuesday,TIRUPATI,08:08:00,Tuesday
8574,TPTY-VSKP SP,879,TIRUPATI,10:02:00,Tuesday,VISAKHAPATNAM,10:00:00,Tuesday
8581,BPQ CAF PASS,911,BALHARSHAH,10:38:00,Friday,CHANDAFORT,10:36:00,Friday
8582,CAF BPQ SPL,947,CHANDAFORT,11:12:00,Tuesday,BALHARSHAH,11:10:00,Tuesday
8617,RNC ANVT SPL,976,RANCHI,12:30:00,Monday,ANAND VIHAR TERMINAL,12:30:00,Monday
8618,ANVT RNC SPL,100,ANAND VIHAR TERMINAL,15:45:00,Sunday,RANCHI,15:45:00,Tuesday
8627,HWH RNC SPL,31,HOWRAH JN.,16:28:00,Saturday,RANCHI,16:26:00,Monday
8628,RNC HWH  SPL,67,RANCHI,17:10:00,Friday,HOWRAH JN.,17:08:00,Friday
8872,DURG-G PASS,99,DURG,17:42:00,Monday,GONDIA JN.,17:40:00,Monday
9003,BDTS NZM  SF,21007,BANDRA TERMINUS,19:58:00,Saturday,HAZRAT NIZAMUDDIN JN,19:56:00,Monday
9004,NZM  BDTS SF,262,HAZRAT NIZAMUDDIN JN,20:52:00,Monday,BANDRA TERMINUS,20:50:00,Monday
9005,BCT NDLS BI,32100,MUMBAI CENTRAL,22:20:00,Wednesday,NEW DELHI,22:10:00,Friday
9006,NDLS BCT BI,371,NEW DELHI,23:20:00,Sunday,MUMBAI CENTRAL,23:18:00,Tuesday
9011,BDTS BKN WEE,424,BANDRA TERMINUS,00:20:00,Thursday,BIKANER JN.,00:18:00,Saturday
9012,BKN BDTS WEE,452,BIKANER JN.,00:52:00,Tuesday,BANDRA TERMINUS,00:50:00,Tuesday
9433,BDTS GIMB WE,564,BANDRA TERMINUS,03:00:00,Wednesday,GANDHIDHAM JN.,02:55:00,Friday
9434,GIMB BDTS WE,642,GANDHIDHAM JN.,04:22:00,Wednesday,BANDRA TERMINUS,04:20:00,Friday
9621,AII BDTS SF,672,AJMER JN.,04:56:00,Tuesday,BANDRA TERMINUS,04:54:00,Tuesday
9622,BDTS AII SF,775,BANDRA TERMINUS,07:15:00,Saturday,AJMER JN.,07:10:00,Monday
9721,JP UDZ SF SP,853,JAIPUR JN.,10:00:00,Friday,UDAIPUR CITY,09:30:00,Friday
9722,UDZ JP SF SP,91009,UDAIPUR CITY,11:35:00,Wednesday,JAIPUR JN.,11:32:00,Friday
9761,SGNR-SOG SPL,973,SHRI GANGANAGAR,13:10:00,Friday,SURATGARH JN.,13:10:00,Friday
9809,KOTA-NZM DAI,100,KOTA,11:15:00,Saturday,HAZRAT NIZAMUDDIN JN,11:15:00,Monday
9810,NZM-KOTA DAI,134,HAZRAT NIZAMUDDIN JN,13:55:00,Monday,KOTA,13:50:00,Monday
10103,MANDOVI EXPR,188,CST-MUMBAI,14:55:00,Thursday,MADGOAN JN.,14:50:00,Saturday
10104,MANDOVI EXPR,295,MADGOAN JN.,18:35:00,Monday,CST-MUMBAI,18:30:00,Monday
10111,KONKAN KANYA,392,CST-MUMBAI,22:15:00,Friday,MADGOAN JN.,22:10:00,Friday
10112,KONKAN KANYA,681,MADGOAN JN.,04:10:00,Saturday,CST-MUMBAI,04:05:00,Monday
10215,MAO-ERS,773,MADGOAN JN.,07:00:00,Tuesday,ERNAKULAM. JN,06:55:00,Tuesday
10216,ERS-MAO SPL,957,ERNAKULAM. JN,10:15:00,Wednesday,MADGOAN JN.,10:10:00,Friday
11001,SNSI-PVR EXP,11008100,SAI NAGAR SHIRDI,12:35:00,Wednesday,PANDHARPUR,12:30:00,Friday
11002,PVR-SNSI EXP,1264,PANDHARPUR,16:05:00,Sunday,SAI NAGAR SHIRDI,16:00:00,Tuesday
11003,DR-SWV TUTAR,1497,DADAR,23:55:00,Friday,SAWANTWADI ROAD,23:50:00,Friday
11004,SWV-DR TUTAR,1575,SAWANTWADI ROAD,01:50:00,Friday,DADAR,01:45:00,Friday
11005,DR-PDY EXPRE,1581,DADAR,02:15:00,Saturday,PONDICHERRY,02:15:00,Monday
11006,CHALUKYA EXP,100,PONDICHERRY,10:45:00,Saturday,DADAR,10:45:00,Monday
11007,DECCAN EXPRE,77,CST-MUMBAI,12:20:00,Wednesday,PUNE JN.,12:05:00,Friday
11008,DECCAN EXPRE,161,PUNE JN.,14:00:00,Monday,CST-MUMBAI,13:57:00,Monday
11009,SINHAGAD EXP,272,CST-MUMBAI,16:00:00,Thursday,PUNE JN.,15:58:00,Saturday
11010,SINHAGAD EXP,314,PUNE JN.,17:25:00,Sunday,CST-MUMBAI,17:20:00,Tuesday
11011,LTT-NED EXPR,498,LOKMANYA TILAK TERMINUS,20:20:00,Friday,NANDED,20:10:00,Friday
11012,NED-LTT  EXP,621,NANDED,23:45:00,Monday,LOKMANYA TILAK TERMINUS,23:40:00,Monday
11013,COIMBATORE E,729,LOKMANYA TILAK TERMINUS,00:57:00,Tuesday,COIMBATORE  JN.,00:55:00,Tuesday
11014,LOKMANYA TT,81005,COIMBATORE  JN.,02:30:00,Wednesday,LOKMANYA TILAK TERMINUS,02:15:00,Friday
11015,KUSHINAGAR E,872,LOKMANYA TILAK TERMINUS,03:20:00,Saturday,GORAKHPUR JN.,03:18:00,Monday
11016,KUSHINAGAR E,966,GORAKHPUR JN.,04:40:00,Sunday,LOKMANYA TILAK TERMINUS,04:38:00,Tuesday
11017,LTT-KIK WEEK,110046,LOKMANYA TILAK TERMINUS,06:09:00,Thursday,KARAIKAL,06:07:00,Saturday
11018,KARAIKAL LTT,11005100,KARAIKAL,06:15:00,Wednesday,LOKMANYA TILAK TERMINUS,06:15:00,Friday
11019,KONARK EXPRE,100,CST-MUMBAI,19:30:00,Friday,BHUBANESWAR,19:30:00,Friday
11020,KONARK EXPRE,3,BHUBANESWAR,19:38:00,Wednesday,CST-MUMBAI,19:36:00,Friday
11021,DR-TEN EXPRE,84,DADAR,20:35:00,Saturday,TIRUNELVELI JN,20:33:00,Monday
11022,TEN - DR EXP,177,TIRUNELVELI JN,21:55:00,Saturday,DADAR,21:53:00,Monday
11023,SAHYADRI EXP,245,CST-MUMBAI,23:45:00,Wednesday,CHHATRAPATI SHAHU MAHARAJ TERMINUS,23:35:00,Friday
11024,SAHYADRI EXP,32100,CHHATRAPATI SHAHU MAHARAJ TERMINUS,00:38:00,Thursday,CST-MUMBAI,00:36:00,Saturday
11025,BSL-PUNE EXP,428,BHUSAVAL JN.,02:20:00,Tuesday,PUNE JN.,02:15:00,Tuesday
11026,PUNE-BSL EXP,552,PUNE JN.,04:10:00,Saturday,BHUSAVAL JN.,04:00:00,Monday
11027,CSMT-MAS MAI,736,CST-MUMBAI,06:50:00,Sunday,CHENNAI CENTRAL,06:45:00,Tuesday
11028,MAS-CSMT MUM,777,CHENNAI CENTRAL,07:55:00,Thursday,CST-MUMBAI,07:53:00,Saturday
11029,KOYNA EXPRES,888,CST-MUMBAI,10:00:00,Tuesday,CHHATRAPATI SHAHU MAHARAJ TERMINUS,09:57:00,Tuesday
11030,KOYNA EXPRES,972,CHHATRAPATI SHAHU MAHARAJ TERMINUS,12:25:00,Friday,CST-MUMBAI,12:10:00,Friday
11031,SUR-BJP EPXR,11005100,SOLAPUR,14:05:00,Saturday,BIJAPUR JN,14:05:00,Monday
11032,BJP-SUR EXPR,100,BIJAPUR JN,00:15:00,Wednesday,SOLAPUR,00:15:00,Friday
11033,PUNE-DBG EXP,18,PUNE JN.,00:48:00,Friday,DARBHANGA JN.,00:45:00,Friday
11034,DBG-PUNE EXP,158,DARBHANGA JN.,02:42:00,Wednesday,PUNE JN.,02:40:00,Friday
11035,SHARAVATHI E,251,DADAR,04:28:00,Friday,MYSORE JN.,04:25:00,Friday
11036,SHARAVATI EX,38100,MYSORE JN.,06:20:00,Tuesday,DADAR,06:10:00,Tuesday
11037,PUNE-GKP EXP,642,PUNE JN.,10:10:00,Friday,GORAKHPUR JN.,10:00:00,Friday
11038,GKP-PUNE EXP,741,GORAKHPUR JN.,12:00:00,Tuesday,PUNE JN.,11:50:00,Tuesday
11039,MAHARASHTRA,914,CHHATRAPATI SHAHU MAHARAJ TERMINUS,14:52:00,Thursday,GONDIA JN.,14:50:00,Saturday
11040,MAHARASHTRA,925,GONDIA JN.,15:20:00,Friday,CHHATRAPATI SHAHU MAHARAJ TERMINUS,15:15:00,Friday
11041,CSMT -MAS EX,998,CST-MUMBAI,16:32:00,Tuesday,CHENNAI CENTRAL,16:30:00,Tuesday
11042,MAS-CSMT MUM,110016,CHENNAI CENTRAL,17:05:00,Saturday,CST-MUMBAI,16:50:00,Monday
11043,LTT-MADURAI,110084,LOKMANYA TILAK TERMINUS,17:50:00,Tuesday,MADURAI JN,17:48:00,Tuesday
11044,LOKAMANYA TT,1177,MADURAI JN,19:30:00,Sunday,LOKMANYA TILAK TERMINUS,19:28:00,Tuesday
11045,DIKSHABHOOMI,1261,CHHATRAPATI SHAHU MAHARAJ TERMINUS,21:40:00,Sunday,DHANBAD JN.,21:40:00,Tuesday
11046,DIKSHABHUMI,100,DHANBAD JN.,14:20:00,Sunday,CHHATRAPATI SHAHU MAHARAJ TERMINUS,14:20:00,Tuesday
11047,MRJ UBL EXP,84,MIRAJ JN.,15:40:00,Friday,HUBLI JN.,15:38:00,Friday
11048,UBL MRJ EXPR,177,HUBLI JN.,16:40:00,Sunday,MIRAJ JN.,16:38:00,Tuesday
11049,ADI-KOP EXPR,245,AHMEDABAD,18:25:00,Saturday,CHHATRAPATI SHAHU MAHARAJ TERMINUS,18:10:00,Monday
11050,KOP-ADI EXPR,262,CHHATRAPATI SHAHU MAHARAJ TERMINUS,18:52:00,Saturday,AHMEDABAD,18:50:00,Monday
11051,SUR - KOP EX,336,SOLAPUR,20:35:00,Friday,CHHATRAPATI SHAHU MAHARAJ TERMINUS,20:25:00,Friday
11052,KOP - SUR EX,347,CHHATRAPATI SHAHU MAHARAJ TERMINUS,20:52:00,Sunday,SOLAPUR,20:50:00,Tuesday
11053,LTT-AMH EXPR,52100,LOKMANYA TILAK TERMINUS,23:35:00,Thursday,AZAMGARH,23:25:00,Saturday
11054,AMH-LTT EXPR,619,AZAMGARH,01:25:00,Thursday,LOKMANYA TILAK TERMINUS,01:15:00,Saturday
11055,GODAN EXPRES,882,LOKMANYA TILAK TERMINUS,04:55:00,Thursday,GORAKHPUR JN.,04:45:00,Saturday
11056,GODAN EXPRES,110011,GORAKHPUR JN.,06:45:00,Wednesday,LOKMANYA TILAK TERMINUS,06:40:00,Friday
11057,AMRITSAR EXP,111003,CST-MUMBAI,08:04:00,Friday,AMRITSAR JN.,08:02:00,Friday
11058,ASR CSMT EXP,1243,AMRITSAR JN.,10:27:00,Thursday,CST-MUMBAI,10:25:00,Saturday
11059,CHHAPRA EXPR,1262,LOKMANYA TILAK TERMINUS,11:15:00,Sunday,CHHAPRA JN.,11:15:00,Tuesday
11060,CPR LTT EXPR,100,CHHAPRA JN.,09:15:00,Thursday,LOKMANYA TILAK TERMINUS,09:15:00,Saturday
11061,LTT-DBG  EXP,89,LOKMANYA TILAK TERMINUS,10:30:00,Monday,DARBHANGA JN.,10:28:00,Monday
11062,DBG  LTT EXP,199,DARBHANGA JN.,12:00:00,Monday,LOKMANYA TILAK TERMINUS,11:58:00,Monday
11063,MS SA SUPER,276,CHENNAI EGMORE,13:05:00,Monday,SALEM JN.,13:00:00,Monday
11064,SA MS SUPERF,347,SALEM JN.,14:12:00,Sunday,CHENNAI EGMORE,14:10:00,Tuesday
11067,SAKET EXPRES,41006,LOKMANYA TILAK TERMINUS,15:17:00,Saturday,FAIZABAD JN.,15:15:00,Monday
11068,SAKET EXPRES,495,FAIZABAD JN.,16:45:00,Friday,LOKMANYA TILAK TERMINUS,16:35:00,Friday
11071,KAMAYANI EXP,592,LOKMANYA TILAK TERMINUS,18:02:00,Sunday,VARANASI JN.,18:00:00,Tuesday
11072,KAMAYANI EXP,699,VARANASI JN.,19:50:00,Saturday,LOKMANYA TILAK TERMINUS,19:45:00,Monday
11073,LTT-MAS EXPR,752,LOKMANYA TILAK TERMINUS,20:50:00,Friday,CHENNAI CENTRAL,20:48:00,Friday
11074,CHENNAI - LT,888,CHENNAI CENTRAL,00:50:00,Wednesday,LOKMANYA TILAK TERMINUS,00:20:00,Friday
11075,LTT-BIDR EXP,110086,LOKMANYA TILAK TERMINUS,04:05:00,Thursday,BIDAR,04:00:00,Saturday
11076,BIDR-LTT EXP,12100100,BIDAR,07:55:00,Thursday,LOKMANYA TILAK TERMINUS,07:45:00,Saturday
11077,JHELUM EXPRE,1256,PUNE JN.,09:02:00,Tuesday,JAMMU TAWI,08:57:00,Tuesday
11078,JHELUM EXPRE,1293,JAMMU TAWI,09:42:00,Saturday,PUNE JN.,09:40:00,Monday
11079,LTT-GKP EXPR,1335,LOKMANYA TILAK TERMINUS,10:55:00,Saturday,GORAKHPUR JN.,10:45:00,Monday
11080,GKP-LTT EXPR,136100,GORAKHPUR JN.,11:45:00,Wednesday,LOKMANYA TILAK TERMINUS,11:45:00,Friday
11081,LTT-GKP VIA,100,LOKMANYA TILAK TERMINUS,14:45:00,Tuesday,GORAKHPUR JN.,14:45:00,Tuesday
11082,GKP-LTT VIA,25,GORAKHPUR JN.,15:50:00,Friday,LOKMANYA TILAK TERMINUS,15:40:00,Friday
11083,LTT-KZJ TADO,67,LOKMANYA TILAK TERMINUS,16:22:00,Friday,KAZIPET JN.,16:20:00,Friday
11084,KZJ-LTT TADO,11003,KAZIPET JN.,17:00:00,Thursday,LOKMANYA TILAK TERMINUS,16:55:00,Saturday
11085,LTT-MAO DOUB,16100,LOKMANYA TILAK TERMINUS,18:10:00,Sunday,MADGOAN JN.,18:00:00,Tuesday
11086,MAO-LTT DOUB,274,MADGOAN JN.,21:15:00,Saturday,LOKMANYA TILAK TERMINUS,21:10:00,Monday
11087,VRL-PUNE EXP,472,VERAVAL,02:00:00,Sunday,PUNE JN.,01:30:00,Tuesday
11088,PUNE-VRL EXP,61100,PUNE JN.,04:35:00,Thursday,VERAVAL,04:33:00,Saturday
11089,BGKTPUNE EXP,663,BHAGAT-KI-KOTHI,05:35:00,Sunday,PUNE JN.,05:30:00,Tuesday
11090,PUNE BGKT EX,77100,PUNE JN.,07:30:00,Tuesday,BHAGAT-KI-KOTHI,07:28:00,Tuesday
11091,BHUJ PUNE EX,867,NEW BHUJ,09:15:00,Friday,PUNE JN.,09:05:00,Friday
11092,PUNE BHUJ EX,956,PUNE JN.,10:22:00,Friday,NEW BHUJ,10:20:00,Friday
11093,MAHANAGARI E,110016,CST-MUMBAI,11:52:00,Thursday,VARANASI JN.,11:50:00,Saturday
11094,MAHANAGARI E,110086,VARANASI JN.,13:05:00,Thursday,CST-MUMBAI,13:00:00,Saturday
11095,AHIMSA EXPRE,1164,AHMEDABAD,14:15:00,Friday,PUNE JN.,14:10:00,Friday
11096,AHIMSA EXPRE,1273,PUNE JN.,16:10:00,Wednesday,AHMEDABAD,16:05:00,Friday
11097,POORNA EXPRE,1362,PUNE JN.,17:20:00,Saturday,ERNAKULAM. JN,17:20:00,Monday
11098,POORNA EXPRE,100,ERNAKULAM. JN,05:00:00,Friday,PUNE JN.,05:00:00,Friday
11101,PUNE-GWALIOR,8,PUNE JN.,05:10:00,Thursday,GWALIOR JN,05:08:00,Saturday
11102,GWL-PUNE EXP,33,GWALIOR JN,05:35:00,Tuesday,PUNE JN.,05:33:00,Tuesday
11103,JHS-BDTS EXP,7100,JHANSI JN,06:15:00,Sunday,BANDRA TERMINUS,06:13:00,Tuesday
11104,BDTS-JHS EXP,356,BANDRA TERMINUS,10:20:00,Sunday,JHANSI JN,10:15:00,Tuesday
11107,BUNDELKHAND,51008,GWALIOR JN,12:06:00,Friday,VARANASI JN.,12:04:00,Friday
11108,BUNDELKHAND,579,VARANASI JN.,13:20:00,Friday,GWALIOR JN,13:20:00,Friday
11109,JHS-LKO INTE,100,JHANSI JN,14:30:00,Thursday,LUCKNOW JN.,14:30:00,Saturday
11110,LKO -JHS INT,7100,LUCKNOW JN.,15:28:00,Friday,JHANSI JN,15:26:00,Friday
11111,GWL-BLP SUSH,21100,GWALIOR JN,17:20:00,Friday,"BALRAMPUR,",17:15:00,Friday
11112,BLP-GWL SUSH,498,"BALRAMPUR,",21:35:00,Monday,GWALIOR JN,21:33:00,Monday
11123,BARAUNI-GWL,536,BARAUNI JN.,22:19:00,Thursday,GWALIOR JN,22:17:00,Saturday
11124,GWALIAR-BJU,56100,GWALIOR JN,22:40:00,Wednesday,BARAUNI JN.,22:38:00,Friday
11125,IND-GWL EXP,569,INDORE BG,23:00:00,Monday,GWALIOR JN,23:00:00,Monday
11126,GWL-IND EXP,100,GWALIOR JN,20:10:00,Thursday,INDORE BG,20:10:00,Saturday
11201,LTT-AJNI EXP,38,LOKMANYA TILAK TERMINUS,20:42:00,Wednesday,AJNI,20:40:00,Friday
11202,AJNI-LTT EXP,9100,AJNI,21:40:00,Friday,LOKMANYA TILAK TERMINUS,21:20:00,Friday
11203,NAGPUR JAIPU,15100,NAGPUR JN.(CR),23:16:00,Tuesday,JAIPUR JN.,23:14:00,Tuesday
11204,JAIPUR NAGPU,217,JAIPUR JN.,00:28:00,Tuesday,NAGPUR JN.(CR),00:23:00,Tuesday
11205,LTT-NZB EXPR,258,LOKMANYA TILAK TERMINUS,01:10:00,Thursday,NIZAMABAD,01:05:00,Saturday
11206,NZB-LTT WEEK,31008,NIZAMABAD,01:52:00,Friday,LOKMANYA TILAK TERMINUS,01:50:00,Friday
11265,JBP-ABKP EXP,41009,JABALPUR,04:45:00,Thursday,AMBIKAPUR,04:30:00,Saturday
11266,ABKP-JBP EXP,461,AMBIKAPUR,05:33:00,Monday,JABALPUR,05:31:00,Monday
11272,VINDHYACHAL,541,BHOPAL,06:37:00,Friday,ITARSI,06:32:00,Friday
11301,UDYAN EXPRES,615,CST-MUMBAI,08:15:00,Wednesday,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),08:10:00,Friday
11302,UDYAN EXP,716,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),09:57:00,Monday,CST-MUMBAI,09:52:00,Monday
11303,HYB-KOP EXPR,815,HYDERABAD DECCAN,11:24:00,Thursday,CHHATRAPATI SHAHU MAHARAJ TERMINUS,11:22:00,Saturday
11304,KOP-HYB EXPR,877,CHHATRAPATI SHAHU MAHARAJ TERMINUS,12:45:00,Saturday,HYDERABAD DECCAN,12:35:00,Monday
11307,GR-HYB- INTE,110015,GULBARGA,14:45:00,Monday,HYDERABAD DECCAN,14:40:00,Monday
11308,HYB-GR INTER,1123,HYDERABAD DECCAN,16:00:00,Wednesday,GULBARGA,16:00:00,Friday
11309,SUR-MRJ EXP,100,SOLAPUR,20:40:00,Sunday,MIRAJ JN.,20:40:00,Tuesday
11310,MRJ-SUR EXP,11009,MIRAJ JN.,22:20:00,Wednesday,SOLAPUR,22:15:00,Friday
11401,NANDIGRHAM E,246,CST-MUMBAI,00:15:00,Thursday,NAGPUR JN.(CR),00:05:00,Saturday
11402,NADHIGRAM EX,31009,NAGPUR JN.(CR),01:10:00,Tuesday,CST-MUMBAI,01:03:00,Tuesday
11403,NGP-KOP EXPR,41006,NAGPUR JN.(CR),02:40:00,Friday,CHHATRAPATI SHAHU MAHARAJ TERMINUS,02:30:00,Friday
11404,KOP-NGP EXPR,51007,CHHATRAPATI SHAHU MAHARAJ TERMINUS,04:25:00,Saturday,NAGPUR JN.(CR),04:20:00,Monday
11405,PUNE-AMRAVAT,58100,PUNE JN.,05:21:00,Thursday,AMRAVATI,05:16:00,Saturday
11406,AMRAVAI-PUNE,66100,AMRAVATI,06:24:00,Tuesday,PUNE JN.,06:19:00,Tuesday
11407,PUNE-LJN EXP,713,PUNE JN.,07:55:00,Sunday,LUCKNOW JN.,07:40:00,Tuesday
11408,LJN-PUNE EXP,813,LUCKNOW JN.,09:35:00,Saturday,PUNE JN.,09:30:00,Monday
11423,SUR HUBLI EX,863,SOLAPUR,10:30:00,Friday,HUBLI JN.,10:25:00,Friday
11424,GDG-SUR EXPR,91005,HUBLI JN.,11:30:00,Tuesday,SOLAPUR,11:25:00,Tuesday
11447,SHAKTIPUNJ E,973,JABALPUR,12:45:00,Friday,HOWRAH JN.,12:43:00,Friday
11448,SHAKTIPUNJ E,110033,HOWRAH JN.,14:20:00,Friday,JABALPUR,14:00:00,Friday
11449,JBP-SVDK EXP,110085,JABALPUR,15:10:00,Friday,SHRI MATA VAISHNO DEVI KATRA,15:08:00,Friday
11450,SVDK-JBP EXP,1123,SHRI MATA VAISHNO DEVI KATRA,15:50:00,Thursday,JABALPUR,15:50:00,Saturday
11463,SMNH-JBP EXP,100,SOMNATH,13:20:00,Sunday,JABALPUR,13:20:00,Tuesday
11464,JBP -SMNH EX,49,JABALPUR,14:30:00,Thursday,SOMNATH,14:20:00,Saturday
11465,SMNH-JBP EXP,84,SOMNATH,14:52:00,Tuesday,JABALPUR,14:50:00,Tuesday
11466,JBP-SMNH EXP,13100,JABALPUR,15:40:00,Monday,SOMNATH,15:38:00,Monday
11651,JBP-SGRL INT,147,JABALPUR,16:10:00,Thursday,SINGRAULI,16:05:00,Saturday
11652,SGRL-JBP INT,259,SINGRAULI,17:37:00,Tuesday,JABALPUR,17:35:00,Tuesday
11701,JBP-INDB INT,336,JABALPUR,18:45:00,Sunday,INDORE BG,18:40:00,Tuesday
11702,INDB-JBP INT,413,INDORE BG,20:35:00,Sunday,JABALPUR,20:30:00,Tuesday
11703,REWA-DADN  E,498,REWA,21:52:00,Thursday,MHOW,21:50:00,Saturday
11704,INDB-REWA EX,551,MHOW,23:00:00,Saturday,REWA,23:00:00,Monday
11801,JHS-ETW EXPR,100,JHANSI JN,23:45:00,Wednesday,ETAWAH,23:45:00,Friday
11802,ETW-JHS LINK,53,ETAWAH,00:32:00,Saturday,JHANSI JN,00:30:00,Monday
11901,MTJ-KKDE EXP,138,MATHURA JN.,01:55:00,Saturday,KURUKSHETRA JN.,01:50:00,Monday
11902,KKDE-MTJ EXP,213,KURUKSHETRA JN.,03:15:00,Wednesday,MATHURA JN.,03:10:00,Friday
12001,BPL - NDLS S,29100,HABIBGANJ,04:20:00,Monday,NEW DELHI,04:18:00,Monday
12002,NDLS - BPL S,41001,NEW DELHI,07:00:00,Thursday,HABIBGANJ,06:55:00,Saturday
12003,LKO-NDLS SHA,418,LUCKNOW JN.,07:22:00,Sunday,NEW DELHI,07:20:00,Tuesday
12004,NDLS-LKO SHA,464,NEW DELHI,08:02:00,Monday,LUCKNOW JN.,08:00:00,Monday
12005,NDLS-KLK- SH,5100100,NEW DELHI,08:40:00,Friday,KALKA,08:35:00,Friday
12006,KLK-NDLS SHA,549,KALKA,09:45:00,Sunday,NEW DELHI,09:45:00,Tuesday
12007,MAS-MYS SHAT,100,CHENNAI CENTRAL,00:05:00,Friday,MYSORE JN.,00:05:00,Friday
12008,MYS-MAS SHAT,64,MYSORE JN.,01:10:00,Saturday,CHENNAI CENTRAL,01:05:00,Monday
12009,SHATABDI EXP,11005,MUMBAI CENTRAL,01:52:00,Tuesday,AHMEDABAD,01:50:00,Tuesday
12010,SHATABDI EXP,113,AHMEDABAD,02:02:00,Friday,MUMBAI CENTRAL,02:00:00,Friday
12011,NDLS-KLK SHA,125,NEW DELHI,02:12:00,Tuesday,KALKA,02:10:00,Tuesday
12012,KLK-NDLS SHA,134,KALKA,02:22:00,Monday,NEW DELHI,02:20:00,Monday
12013,NDLS-ASR SHA,16100,NEW DELHI,02:44:00,Sunday,AMRITSAR JN.,02:42:00,Tuesday
12014,ASR-NDLS SHA,219,AMRITSAR JN.,04:25:00,Friday,NEW DELHI,04:20:00,Friday
12015,NDLS-AII SHA,236,NEW DELHI,04:47:00,Monday,AJMER JN.,04:45:00,Monday
12016,AII-NDLS SHA,291,AJMER JN.,05:41:00,Monday,NEW DELHI,05:38:00,Monday
12017,NDLS-DDN SHA,368,NEW DELHI,07:40:00,Sunday,DEHRA DUN,07:35:00,Tuesday
12018,DDN-NDLS SHA,422,DEHRA DUN,08:40:00,Saturday,NEW DELHI,08:35:00,Monday
12019,HOWRAH RANCH,472,HOWRAH JN.,09:55:00,Tuesday,RANCHI,09:53:00,Tuesday
12020,RNC HWH SHAT,522,RANCHI,11:35:00,Thursday,HOWRAH JN.,11:30:00,Saturday
12021,HOWRAH-BARAB,582,HOWRAH JN.,12:40:00,Saturday,BARBIL,12:35:00,Monday
12022,BARABIL-HOWR,71003,BARBIL,14:32:00,Tuesday,HOWRAH JN.,14:30:00,Tuesday
12023,HOWRAH PATNA,787,HOWRAH JN.,15:52:00,Tuesday,PATNA JN.,15:50:00,Tuesday
12024,PATNA HOWRAH,847,PATNA JN.,17:02:00,Wednesday,HOWRAH JN.,17:00:00,Friday
12025,PUNE-SC SHAT,923,PUNE JN.,18:40:00,Sunday,SECUNDERABAD JN.,18:20:00,Tuesday
12026,SC-PUNE SHAT,1214,SECUNDERABAD JN.,23:47:00,Friday,PUNE JN.,23:45:00,Friday
12027,MAS-SBC SHAT,1353,CHENNAI CENTRAL,02:15:00,Sunday,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),02:00:00,Tuesday
12028,SBC-MAS SHAT,151002,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),04:27:00,Thursday,CHENNAI CENTRAL,04:25:00,Saturday
12029,SWARNA SHATA,171003,NEW DELHI,08:20:00,Monday,AMRITSAR JN.,08:00:00,Monday
12030,SWARNA SHATA,1763,AMRITSAR JN.,09:20:00,Sunday,NEW DELHI,09:18:00,Tuesday
12031,NDLS-ASR-SHA,1833,NEW DELHI,10:20:00,Tuesday,AMRITSAR JN.,10:18:00,Tuesday
12032,ASR-NDLS SHA,191006,AMRITSAR JN.,11:32:00,Friday,NEW DELHI,11:30:00,Friday
12033,CNB NDLS SHT,1979,KANPUR CENTRAL JN.,12:40:00,Sunday,NEW DELHI,12:35:00,Tuesday
12034,NDLS CNB SHA,210055,NEW DELHI,13:42:00,Friday,KANPUR CENTRAL JN.,13:40:00,Friday
12035,JP AF SHATAB,2126,JAIPUR JN.,15:20:00,Tuesday,AGRA  FORT,15:00:00,Tuesday
12036,AF JP SHATAB,2145,AGRA  FORT,15:55:00,Friday,JAIPUR JN.,15:50:00,Friday
12037,NDLS-LDH SHA,2172,NEW DELHI,16:35:00,Sunday,LUDHIANA JN.,16:30:00,Tuesday
12038,LDH-NDLS SHA,2244,LUDHIANA JN.,17:37:00,Sunday,NEW DELHI,17:35:00,Tuesday
